,tfidf_prob_Score,Text,Doc_Name
178,0.9999837561825512,"Arthur bought 3 hamburgers and 4 hot dogs for 10 dollars. The next day , he bought 2 hamburgers and 3 hot dogs for 7 dollars. How much does a hot dog cost? 
",alg514questions.txt
1174,0.9999837008966617,"Juan ran 80 miles at 10 miles per hour. How long did Juan run?
",SingleEQquestions.txt
423,0.9999837008966617,"Juan ran 80 miles at 10 miles per hour. How long did Juan run?
",All-Arithquestions.txt
861,0.9999837008966617,"Juan ran 80 miles at 10 miles per hour. How long did Juan run?
",illinois(IL)questions.txt
219,0.9999821054130301,"Joan 's cat had 8 kittens . She gave 2 to her friends . How many kittens does she have now ? 
",All-Arithquestions.txt
970,0.9999821054130301,"Joan 's cat had 8 kittens . She gave 2 to her friends . How many kittens does she have now ? 
",SingleEQquestions.txt
782,0.9999820291173306,"Patricia starts with 76 candies. Albert takes 5 away. How many candies does Patricia end with?
",illinois(IL)questions.txt
1095,0.9999820291173306,"Patricia starts with 76 candies. Albert takes 5 away. How many candies does Patricia end with?
",SingleEQquestions.txt
1102,0.9999820291173306,"Helen starts with 82 cards. Gary takes 9 away. How many cards does Helen end with?
",SingleEQquestions.txt
789,0.9999820291173306,"Helen starts with 82 cards. Gary takes 9 away. How many cards does Helen end with?
",illinois(IL)questions.txt
351,0.9999820291173306,"Helen starts with 82 cards. Gary takes 9 away. How many cards does Helen end with?
",All-Arithquestions.txt
344,0.9999820291173306,"Patricia starts with 76 candies. Albert takes 5 away. How many candies does Patricia end with?
",All-Arithquestions.txt
1241,0.9999816382664102," A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?
",SingleEQquestions.txt
928,0.9999816382664102," A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?
",illinois(IL)questions.txt
490,0.9999816382664102," A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?
",All-Arithquestions.txt
993,0.9999815960712393,"Mike joined his school 's band . He bought a trumpet for $ 145.16 , and a song book which was $ 5.84 . How much did Mike spend at the music store ? 
",SingleEQquestions.txt
242,0.9999815960712393,"Mike joined his school 's band . He bought a trumpet for $ 145.16 , and a song book which was $ 5.84 . How much did Mike spend at the music store ? 
",All-Arithquestions.txt
1023,0.9999811772111441,"A construction company bought 5.91 tons of gravel and 8.11 tons of sand . How many tons of material did the company buy in all ? 
",SingleEQquestions.txt
272,0.9999811772111441,"A construction company bought 5.91 tons of gravel and 8.11 tons of sand . How many tons of material did the company buy in all ? 
",All-Arithquestions.txt
200,0.9999804345022656,"Your teacher is giving a test worth 200 points. There is a total of 30 5-point and 10-point questions. How many 5-point questions are on the test?
",alg514questions.txt
845,0.999980349844628,"David has 8 bananas. He gets 50 more from Christopher. Later, David buys 9 cards at the store. How many bananas does David have in all?
",illinois(IL)questions.txt
407,0.999980349844628,"David has 8 bananas. He gets 50 more from Christopher. Later, David buys 9 cards at the store. How many bananas does David have in all?
",All-Arithquestions.txt
1158,0.999980349844628,"David has 8 bananas. He gets 50 more from Christopher. Later, David buys 9 cards at the store. How many bananas does David have in all?
",SingleEQquestions.txt
35,0.9999800058303879,"A 5-pound bag of apples costs 3.50 dollars. At the same rate , what would be the cost of 7 pounds of apples in dollars? 
",alg514questions.txt
920,0.9999760614867409," Lukas averages 12 points per game in basketball. How many points would he score in 5 games?
",illinois(IL)questions.txt
1233,0.9999760614867409," Lukas averages 12 points per game in basketball. How many points would he score in 5 games?
",SingleEQquestions.txt
482,0.9999760614867409," Lukas averages 12 points per game in basketball. How many points would he score in 5 games?
",All-Arithquestions.txt
71,0.999974711699294,"Jerome bought 12 CDs. Some cost 7.50 ea. and the rest cost 6.50 each. How many CDs were bought at each price if he spent 82 dollars?
",alg514questions.txt
566,0.9999743797173638," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? 
",All-Arithquestions.txt
1317,0.9999743797173638," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? 
",SingleEQquestions.txt
688,0.9999743797173638," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? 
",commoncore(CC)questions.txt
254,0.9999743077679497,"Recently , the value of Kate 's retirement fund decreased by $ 12 . If her fund was worth $ 1472 before , how much is it worth now ? 
",All-Arithquestions.txt
1005,0.9999743077679497,"Recently , the value of Kate 's retirement fund decreased by $ 12 . If her fund was worth $ 1472 before , how much is it worth now ? 
",SingleEQquestions.txt
878,0.9999734102796989," Isha’s pencil is 12 cubes long. If she gets another pencil that is 12 cubes long, how many cubes long are both pencils?
",illinois(IL)questions.txt
1191,0.9999734102796989," Isha's pencil is 12 cubes long. If she gets another pencil that is 12 cubes long, how many cubes long are both pencils?
",SingleEQquestions.txt
440,0.9999734102796989," Isha's pencil is 12 cubes long. If she gets another pencil that is 12 cubes long, how many cubes long are both pencils?
",All-Arithquestions.txt
1161,0.9999728259085976,"Bruce has 75 eggs. Kimberly has 17 eggs. He loses 70. How many eggs will Bruce have?
",SingleEQquestions.txt
848,0.9999728259085976,"Bruce has 75 eggs. Kimberly has 17 eggs. He loses 70. How many eggs will Bruce have?
",illinois(IL)questions.txt
410,0.9999728259085976,"Bruce has 75 eggs. Kimberly has 17 eggs. He loses 70. How many eggs will Bruce have?
",All-Arithquestions.txt
429,0.9999725004802773," The Litter Patrol picked up 10 glass bottles and 8 aluminum cans on Saturday. How many pieces of litter did they pick up altogether?
",All-Arithquestions.txt
1180,0.9999725004802773," The Litter Patrol picked up 10 glass bottles and 8 aluminum cans on Saturday. How many pieces of litter did they pick up altogether?
",SingleEQquestions.txt
867,0.9999725004802773," The Litter Patrol picked up 10 glass bottles and 8 aluminum cans on Saturday. How many pieces of litter did they pick up altogether?
",illinois(IL)questions.txt
39,0.9999697167171203,"A washer and a dryer cost 600 dollars combined. The price of the washer is 3 times the price of the dryer. What is the cost of the dryer?
",alg514questions.txt
1061,0.9999683734844902,"Melanie has 41 books and 31 magazines in her library . She bought several books at a yard sale over the weekend . She now has 87 books in her library . How many books did she buy at the yard sale ? 
",SingleEQquestions.txt
310,0.9999683734844902,"Melanie has 41 books and 31 magazines in her library . She bought several books at a yard sale over the weekend . She now has 87 books in her library . How many books did she buy at the yard sale ? 
",All-Arithquestions.txt
425,0.9999653836262898," You have 7 balloons and your friend has 5 balloons. How many more  balloons do you have than your friend?
",All-Arithquestions.txt
1176,0.9999653836262898," You have 7 balloons and your friend has 5 balloons. How many more  balloons do you have than your friend?
",SingleEQquestions.txt
863,0.9999653836262898," You have 7 balloons and your friend has 5 balloons. How many more  balloons do you have than your friend?
",illinois(IL)questions.txt
228,0.9999650608437278,"Melanie grew 139 turnips . Benny grew 113 turnips . How many turnips did they grow in all ? 
",All-Arithquestions.txt
984,0.9999650608437278,"Keith grew 6 turnips . Alyssa grew 9 turnips . How many turnips did they grow in all ? 
",SingleEQquestions.txt
979,0.9999650608437278,"Melanie grew 139 turnips . Benny grew 113 turnips . How many turnips did they grow in all ? 
",SingleEQquestions.txt
233,0.9999650608437278,"Keith grew 6 turnips . Alyssa grew 9 turnips . How many turnips did they grow in all ? 
",All-Arithquestions.txt
63,0.9999635484631934,"Rowan can row 26 kilometers downstream in 2 hours. Returning upstream it takes 4 hours to complete the trip. Find his rate in still water in kilometers per hour and the rate of the current.
",alg514questions.txt
95,0.9999630175045292,"The sum of 2 numbers is 64 and their difference is 18. What is the first number? What is the second number?
",alg514questions.txt
655,0.9999619760412305," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? 
",commoncore(CC)questions.txt
533,0.9999619760412305," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? 
",All-Arithquestions.txt
1284,0.9999619760412305," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? 
",SingleEQquestions.txt
836,0.9999618740835091,"Lillian collects 88 candies. Lillian's father gives Lillian 5 more. How many candies does Lillian have?
",illinois(IL)questions.txt
321,0.9999618740835091,"Wayne collects 9 blocks. Wayne's father gives Wayne 6 more. How many blocks does Wayne have?
",All-Arithquestions.txt
322,0.9999618740835091,"Ralph collects 4 cards. Ralph's father gives Ralph 8 more. How many cards does Ralph have?
",All-Arithquestions.txt
760,0.9999618740835091,"Ralph collects 4 cards. Ralph's father gives Ralph 8 more. How many cards does Ralph have?
",illinois(IL)questions.txt
398,0.9999618740835091,"Lillian collects 88 candies. Lillian's father gives Lillian 5 more. How many candies does Lillian have?
",All-Arithquestions.txt
759,0.9999618740835091,"Wayne collects 9 blocks. Wayne's father gives Wayne 6 more. How many blocks does Wayne have?
",illinois(IL)questions.txt
1072,0.9999618740835091,"Wayne collects 9 blocks. Wayne's father gives Wayne 6 more. How many blocks does Wayne have?
",SingleEQquestions.txt
1073,0.9999618740835091,"Ralph collects 4 cards. Ralph's father gives Ralph 8 more. How many cards does Ralph have?
",SingleEQquestions.txt
1149,0.9999618740835091,"Lillian collects 88 candies. Lillian's father gives Lillian 5 more. How many candies does Lillian have?
",SingleEQquestions.txt
46,0.9999570496034378,"River Joes 's Seafood Diner charges 6.00 dollars for a catfish dinner and 3.50 dollars for an order of popcorn shrimp. After filling 26 orders , River Joe had collected 133.50 dollars. How many orders of popcorn shrimp and catfish dinners did they sell? 
",alg514questions.txt
