The product of 8 times Catherine's age 20 years in the past and that of Jack's age 26 years from now will be 4888,8
The product of 11 times Shawn's age 2 years ago and 9 times that of Matt's age 17 years from now will be 195624,11
The sum of the age of William 5 years in the past and Vincent 3 years hence will be 16,16
76 times Vicki's age now is 74 times Rodney's age 12 years hence,76
4 times the age of Anna 47 years hence will be 29 times that of Eugene's age at present,4
The sum of the age of Dorothy at present and 16 times Peggy 15 years hence will be 470,1
The ratio between the age of Janet 4 years ago and that of Rhonda's age 4 years in the past was 4 : 100,100
The sum of 11 times the age of Mike 18 years in the past and 6 times the age of Alvin 39 years from now will be 643,11
30 times the age of Debora 9 years ago was 44 times that of Rodney's age 9 years ago,30
The product of 9 times Timothy's age 5 years in the past and 4 times Gloria 47 years from now will be 7632,9
114 times Mary's age 2 years in the past was 69 times the age of Kathryn 2 years ago,114
The difference between 6 times the age of Michelle 38 years in the past and 4 times that of William's age 38 years in the past was 24,6
The product of 12 times the age of Tara now and 9 times Sarah 32 years hence will be 262440,12
The product of 10 times the age of Gloria 10 years ago and 17 times the age of Rhonda now is 23460,10
The ratio between Paul's age at present and William now is 28 : 4,4
The product of 15 times Edward's age at present and 6 times the age of Joe now is 54720,15
78 times Patricia's age now is 46 times that of Jessica at present,78
The difference between 2 times Nelson's age at present and 14 times that of William 5 years hence will be -552,2
51 times the age of Floyd 20 years hence will be 120 times the age of Kristina 14 years ago,51
The product of 16 times Jesse's age now and 14 times that of Calvin's age 5 years in the past was 4704,16
237 times Ruth's age 7 years in the past was 15 times the age of Jessie 37 years hence,237
The product of 19 times the age of Terri 28 years hence and 17 times that of Jimmy 7 years ago was 151810,19
The ratio between the age of James now and that of Leonard 22 years ago was 43 by 19,19
The product of 2 times the age of Joshua 23 years hence and 13 times the age of Tracy 23 years from now will be 85176,2
The difference between 9 times the age of Karen now and 17 times Evan's age now is -15,9
The ratio between Rita's age 12 years hence and that of William at present is 25 by 23,23
The ratio between the age of Hettie 40 years from now and that of Donald's age 40 years hence will be 46 by 32,32
The ratio between Robert's age at present and Robert 32 years hence will be 8 : 236,236
The sum of 10 times Donald's age 14 years in the past and 18 times Ella at present is 744,10
The ratio between Leonard's age 1 years hence and Israel's age 1 years from now will be 12 : 44,44
The ratio between Kaley's age 7 years ago and that of Hien's age 7 years in the past was 128 : 12,12
The sum of 5 times George's age 28 years from now and 11 times Robert's age 2 years in the past was 341,5
The ratio between Jessie's age 7 years in the past and Cynthia's age 7 years in the past was 3 by 27,27
The product of 13 times Lucille's age 47 years from now and 2 times that of Christopher at present is 66300,13
The ratio between the age of John 15 years hence and the age of Philip now is 74 by 58,58
The product of 15 times the age of Ginger 6 years in the past and 19 times that of Estella 39 years from now will be 537510,15
The ratio between the age of William 49 years from now and Amelia's age at present is 182 : 68,68
The sum of 12 times Julie's age 11 years ago and 10 times Laurie 11 years ago was 474,12
32 times the age of Gabriela 3 years from now will be 28 times that of Elizabeth's age 3 years from now,32
The ratio between the age of David 28 years ago and that of Nicholas's age now is 3 by 49,49
The sum of 8 times Stephanie's age now and 15 times the age of Linda 17 years in the past was 556,8
The product of 17 times Shanna's age 3 years in the past and 16 times that of Amanda's age now is 304096,17
92 times Dorothy's age 2 years in the past was 4 times Steven's age now,92
The ratio between the age of Cynthia 3 years in the past and that of James 45 years from now will be 9 by 183,183
The product of 18 times Jeffrey's age 12 years in the past and the age of Louis 12 years ago was 13122,18
The product of 10 times the age of William 29 years hence and 2 times Darryl 29 years hence will be 40300,10
The difference between 12 times Rosie's age at present and 15 times Linda 16 years ago was 177,12
13 times Charles's age 12 years hence will be 31 times Joan's age now,13
The product of 16 times Ashley's age at present and Fred's age at present is 5328,16
The product of 5 times the age of Craig 46 years hence and 13 times Robert at present is 97760,5
The ratio between Bruce's age at present and the age of Eric now is 148 : 104,104
The difference between the age of Tom 28 years in the past and 4 times that of Bobby now is -130,1
The ratio between the age of Kenneth 23 years hence and Otto 23 years hence will be 94 : 52,52
36 times Chris's age 34 years ago was 20 times that of Virginia 34 years in the past,36
The ratio between Michael's age 6 years from now and Jaime's age 6 years from now will be 69 : 90,90
The ratio between Mary's age 49 years from now and Richard 4 years ago was 81 : 33,33
The sum of 12 times Mark's age 1 years ago and 16 times that of Everett 1 years ago was 28,12
The difference between 8 times the age of Molly now and 19 times Larry's age 2 years from now will be -321,8
The ratio between the age of Carla 7 years ago and the age of Edward 18 years hence will be 2 by 126,126
The product of 17 times Lorinda's age 16 years ago and 14 times that of James now is 34986,17
53 times Ella's age 3 years in the past was 27 times that of Trudy 15 years hence,53
The product of 11 times the age of Maria 2 years ago and 5 times that of Willie now is 25245,11
The sum of 6 times the age of George 15 years from now and 10 times that of Douglas 15 years from now will be 452,6
The difference between 16 times the age of Stacy 2 years ago and 16 times Clara 24 years hence will be 64,16
The product of 16 times the age of Bradley 2 years ago and 17 times Tracy's age 4 years hence will be 39984,16
The difference between 9 times Michael's age 2 years from now and 2 times Andre's age 2 years from now will be 286,9
The difference between 10 times the age of Vanessa 25 years ago and 3 times that of Oscar now is 141,10
The sum of 11 times the age of Chad 40 years hence and 9 times Tammy's age at present is 981,11
The sum of 19 times Timothy's age at present and 17 times that of Brianna's age now is 866,19
The difference between 7 times the age of Keitha at present and 5 times that of Patricia 3 years in the past was -202,7
The difference between 8 times the age of Jan 8 years ago and 11 times that of Gerald now is 119,8
The sum of 11 times the age of Linda now and 7 times that of Sara's age now is 488,11
7 times Louis's age 6 years ago was Jose now,7
The ratio between Tameka's age 21 years hence and that of Antoinette 14 years ago was 141 : 102,102
The product of 12 times the age of Erica now and 7 times the age of George 5 years in the past was 24024,12
The difference between 5 times the age of Barbara 8 years ago and the age of Ruben 8 years in the past was 181,5
The sum of 14 times the age of Brian 2 years ago and 6 times Drusilla now is 526,14
30 times the age of Tammy 5 years ago was 8 times the age of Stephen 5 years in the past,30
The difference between 11 times the age of Michael 46 years from now and 5 times that of Mitzi 2 years ago was 777,11
The product of 18 times Cheryl's age 6 years in the past and 19 times that of Leroy's age at present is 157320,18
